Row,KOI_ID,Label,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass
2020,8838950.0,0.0,4513.0,4.574,0.16,0.722,0.7120000000000001
2021,11360805.0,1.0,5610.0,4.301,-0.04,1.104,0.889
2022,9845898.0,1.0,5610.0,4.301,-0.04,1.104,0.889
2023,12453581.0,1.0,6123.0,4.472,-0.14,0.987,1.053
2024,11922678.0,0.0,5966.0,4.493,-0.02,0.961,1.0490000000000002
2025,11179076.0,1.0,3732.0,4.7360000000000015,0.02,0.509,0.515
2026,5364071.0,1.0,5945.0,4.1960000000000015,-0.02,1.3459999999999999,1.0390000000000001
2027,5959719.0,1.0,5776.0,4.5539999999999985,-0.18,0.8490000000000001,0.9390000000000001
2028,5544903.0,0.0,4703.0,4.582,-0.14,0.701,0.6859999999999999
2029,5542983.0,0.0,5806.0,4.5280000000000005,-0.04,0.899,0.996
2030,8256453.0,0.0,6106.0,4.487,-0.16,0.966,1.043
2031,9474493.0,0.0,6384.0,4.3610000000000015,-0.24,1.121,1.046
2032,4551663.0,0.0,5734.0,3.591,0.26,3.405,1.6480000000000001
2033,12257999.0,0.0,5884.0,4.481,-0.1,0.9440000000000001,0.985
2034,6922203.0,0.0,5575.0,4.363,-0.24,0.98,0.81
2035,11752908.0,0.0,5887.0,4.49,0.21,0.9890000000000001,1.102
2036,7021681.0,1.0,3793.0,4.697,0.32,0.568,0.5870000000000001
2037,4346178.0,1.0,5354.0,4.587,-0.08,0.7879999999999999,0.884
2038,9664142.0,1.0,4791.0,4.541,0.1,0.767,0.747
2039,10018233.0,1.0,5387.0,4.38,0.18,1.0090000000000001,0.89
2040,8081899.0,1.0,5271.0,4.636,-0.4,0.698,0.773
2041,10189557.0,0.0,4551.0,4.609,-0.14,0.672,0.669
2042,8478994.0,1.0,6267.0,4.28,-0.06,1.258,1.097
2043,9965184.0,0.0,3576.0,4.791,0.16,0.46299999999999997,0.48200000000000004
2044,9911882.0,0.0,6165.0,4.365,-0.08,1.115,1.048
2045,8631504.0,0.0,5557.0,4.288,0.14,1.151,0.9359999999999999
2046,8110767.0,1.0,5825.0,4.046,0.14,1.662,1.121
2047,5471574.0,0.0,5172.0,4.6,0.07,0.767,0.878
2048,6767840.0,1.0,5862.0,4.148,0.16,1.463,1.097
2049,8379705.0,0.0,5988.0,3.594,-0.22,3.2039999999999997,1.469
2050,9896018.0,0.0,6014.0,4.459,-0.06,0.992,1.0290000000000001
2051,11037511.0,1.0,5695.0,4.4110000000000005,-0.2,0.961,0.868
2052,9757613.0,1.0,3879.0,4.708,-0.12,0.537,0.537
2053,11818872.0,0.0,5640.0,4.288,0.16,1.175,0.976
2054,11771430.0,0.0,5218.0,4.548,0.16,0.8290000000000001,0.8859999999999999
2055,5513012.0,1.0,5672.0,4.503,0.36,0.965,1.08
2056,2437505.0,0.0,5330.0,4.4910000000000005,0.04,0.87,0.855
2057,2437505.0,0.0,6414.0,4.173,-0.04,1.5190000000000001,1.256
2058,11253827.0,1.0,5853.0,4.529,-0.1,0.895,0.99
2059,3533469.0,0.0,3765.0,4.725,0.02,0.521,0.526
2060,8956706.0,0.0,3765.0,4.725,0.02,0.521,0.526
2061,7047363.0,1.0,4671.0,4.721,-1.3,0.528,0.534
2062,11968463.0,1.0,5242.0,4.512,0.14,0.856,0.8690000000000001
2063,11968463.0,1.0,6499.0,4.378,-0.1,1.169,1.1909999999999998
2064,8836888.0,0.0,5073.0,4.607,0.07,0.748,0.856
2065,9880190.0,1.0,6453.0,4.3260000000000005,-0.28,1.17,1.053
2066,5364071.0,1.0,4891.0,4.516,0.16,0.805,0.7759999999999999
2067,5392702.0,0.0,3834.0,4.708,-0.02,0.539,0.541
2068,8429566.0,0.0,5168.0,4.566,-0.12,0.769,0.7929999999999999
2069,10387742.0,0.0,6418.0,4.395,0.07,1.171,1.2409999999999999
2070,7673841.0,1.0,6063.0,3.926,-0.36,1.855,1.058
2071,9827149.0,1.0,5316.0,4.585,-0.78,0.685,0.6579999999999999
2072,5546691.0,1.0,5547.0,4.5710000000000015,-0.1,0.82,0.9179999999999999
2073,12156347.0,1.0,5370.0,4.471,-0.24,0.845,0.7709999999999999
2074,8636539.0,0.0,5988.0,2.982,0.56,8.841000000000001,2.734
2075,9283156.0,0.0,5991.0,4.394,-0.18,1.0390000000000001,0.976
2076,8547429.0,0.0,5262.0,4.623,-0.34,0.7140000000000001,0.7859999999999999
2077,8803882.0,0.0,3780.0,4.746,-0.02,0.511,0.531
2078,9893318.0,1.0,5392.0,4.314,0.18,1.087,0.888
2079,6864885.0,0.0,5853.0,4.529,-0.1,0.895,0.99
2080,5097868.0,0.0,5495.0,4.442,0.16,0.961,0.932
2081,8570333.0,1.0,5481.0,4.574,-0.06,0.815,0.914
2082,8478994.0,1.0,5485.0,4.5,-0.56,0.7879999999999999,0.716
2083,5036705.0,1.0,5437.0,4.5710000000000015,-0.24,0.7809999999999999,0.8290000000000001
2084,9574158.0,0.0,5328.0,4.447,-0.1,0.883,0.7959999999999999
2085,9653622.0,0.0,5632.0,4.6160000000000005,-0.56,0.7290000000000001,0.816
2086,4391348.0,0.0,4825.0,4.603,0.08,0.732,0.785
2087,7294743.0,0.0,5681.0,4.524,0.21,0.9229999999999999,1.038
2088,8947520.0,1.0,6534.0,3.647,-0.34,3.028,1.484
2089,10468885.0,1.0,6117.0,4.42,-0.18,1.0270000000000001,1.008
2090,12016267.0,0.0,6122.0,4.487,-0.18,0.9640000000000001,1.041
2091,6765135.0,0.0,5887.0,4.292,0.16,1.235,1.09
2092,3861595.0,1.0,5591.0,4.559,0.07,0.86,0.977
2093,5725087.0,0.0,3879.0,4.708,-0.12,0.537,0.537
2094,10489206.0,1.0,5420.0,4.502,0.0,0.868,0.8740000000000001
2095,3426367.0,1.0,5855.0,4.227,0.26,1.3730000000000002,1.161
2096,5562090.0,1.0,5440.0,4.4910000000000005,0.21,0.9129999999999999,0.9420000000000001
2097,11548140.0,0.0,5931.0,4.5539999999999985,-0.34,0.845,0.9329999999999999
2098,12110786.0,0.0,5989.0,4.221,0.0,1.324,1.063
2099,5342061.0,0.0,5780.0,4.438,0.0,1.0,1.0
2101,5078939.0,0.0,5593.0,4.45,0.02,0.945,0.9179999999999999
2102,6867555.0,1.0,5406.0,4.433,0.14,0.95,0.893
2103,5339567.0,1.0,5062.0,4.601,-0.12,0.735,0.789
2104,4459924.0,0.0,5395.0,4.615,-0.34,0.7340000000000001,0.821
2105,11080405.0,1.0,6325.0,4.409,-0.04,1.112,1.157
2106,5529738.0,0.0,6325.0,4.409,-0.04,1.112,1.157
2107,4047631.0,0.0,5488.0,4.584,-0.18,0.789,0.877
2108,10059645.0,1.0,5009.0,4.4910000000000005,0.16,0.84,0.797
2109,5364071.0,1.0,3834.0,4.708,-0.02,0.539,0.541
2110,7183745.0,1.0,5435.0,4.578,0.07,0.8240000000000001,0.937
2111,8212002.0,1.0,5762.0,4.495,-0.34,0.867,0.8590000000000001
2112,8004903.0,1.0,5640.0,4.492,0.06,0.9209999999999999,0.9620000000000001
2113,8883329.0,1.0,5767.0,4.287,-0.14,1.135,0.91
2114,8883329.0,1.0,5845.0,4.4689999999999985,0.26,1.013,1.102
2115,3644653.0,0.0,6058.0,4.54,-0.4,0.867,0.95
2116,11253827.0,1.0,4102.0,4.687,-0.14,0.581,0.599
2117,5514383.0,1.0,6392.0,4.425,-0.2,1.072,1.1159999999999999
2118,10747445.0,0.0,5487.0,4.512,-0.18,0.84,0.8370000000000001
2119,8022489.0,0.0,5791.0,4.381,0.16,1.083,1.03
2120,8022489.0,1.0,5192.0,3.773,0.26,2.46,1.3090000000000002
2121,8022489.0,1.0,6245.0,4.4060000000000015,-0.16,1.065,1.0490000000000002
2122,9209624.0,1.0,5930.0,4.489,-0.14,0.937,0.988
2123,9209624.0,1.0,5836.0,4.561,-0.4,0.816,0.884
2124,3354846.0,1.0,5418.0,4.543,0.36,0.888,1.005
2125,6516185.0,0.0,5437.0,4.5710000000000015,-0.24,0.7809999999999999,0.8290000000000001
2126,8478994.0,1.0,6150.0,4.223,0.16,1.4169999999999998,1.23
2127,3946023.0,0.0,5595.0,4.57,-0.14,0.82,0.917
2128,7183745.0,0.0,6347.0,4.423,-0.32,1.036,1.032
2129,9177629.0,0.0,6306.0,4.405,0.0,1.121,1.166
2130,7778767.0,1.0,5415.0,3.868,0.12,2.079,1.1640000000000001
2131,7515762.0,1.0,5580.0,4.538,0.14,0.8859999999999999,0.9890000000000001
2132,5942949.0,0.0,5178.0,4.585,0.16,0.797,0.8959999999999999
2133,12120307.0,1.0,6440.0,4.081,-0.1,1.655,1.204
2134,12120307.0,1.0,6225.0,4.461,-0.18,1.0090000000000001,1.07
2135,12120307.0,0.0,6244.0,3.657,-0.16,2.992,1.482
2136,7446631.0,0.0,4448.0,1.694,-0.48,31.5,1.7890000000000001
2137,9777251.0,0.0,3808.0,4.754,-0.06,0.508,0.534
2138,6864893.0,0.0,3605.0,4.837,0.07,0.433,0.47
2139,11701407.0,1.0,5151.0,4.5280000000000005,-0.16,0.785,0.758
2140,5906426.0,0.0,3440.0,4.82,0.46,0.439,0.465
2141,11288051.0,1.0,6046.0,4.4860000000000015,-0.08,0.972,1.053
2142,10813132.0,1.0,5691.0,4.561,-0.48,0.7829999999999999,0.8140000000000001
2143,5857540.0,1.0,6045.0,4.494,-0.12,0.955,1.038
2144,12208631.0,0.0,5402.0,4.5680000000000005,0.0,0.816,0.9009999999999999
2145,7289317.0,1.0,6321.0,4.417,0.07,1.125,1.207
2146,6500206.0,0.0,5688.0,4.333,0.1,1.111,0.9690000000000001
2147,5545815.0,0.0,5138.0,4.5360000000000005,-0.3,0.7559999999999999,0.7170000000000001
2148,3116302.0,0.0,5009.0,4.4910000000000005,0.16,0.84,0.797
2149,7879433.0,0.0,6386.0,4.402,-0.08,1.123,1.161
2150,9205907.0,0.0,4359.0,4.601,0.04,0.6759999999999999,0.665
2151,8463346.0,1.0,4769.0,4.557,0.0,0.742,0.7240000000000001
2152,5364071.0,1.0,3834.0,4.708,-0.02,0.539,0.541
2153,10489206.0,1.0,4996.0,4.497,0.14,0.831,0.7909999999999999
2154,7531677.0,0.0,6175.0,4.299,0.28,1.307,1.244
2155,10068659.0,1.0,5995.0,4.351,-0.04,1.1179999999999999,1.022
2156,2443393.0,0.0,6194.0,4.242,-0.04,1.314,1.0979999999999999
2157,9019191.0,0.0,6194.0,4.242,-0.04,1.314,1.0979999999999999
2158,3002478.0,0.0,5778.0,4.5310000000000015,0.07,0.9109999999999999,1.028
2159,4055774.0,0.0,5593.0,4.45,0.02,0.945,0.9179999999999999
2160,6670075.0,0.0,6139.0,4.359,0.2,1.193,1.19
2161,9395024.0,1.0,5717.0,4.538,0.0,0.884,0.9840000000000001
2162,8631751.0,0.0,5616.0,4.004,0.04,1.6740000000000002,1.032
2163,11401822.0,0.0,5616.0,4.004,0.04,1.6740000000000002,1.032
2164,6507427.0,0.0,5616.0,4.004,0.04,1.6740000000000002,1.032
2165,5521300.0,0.0,5772.0,4.351,-0.38,1.003,0.8240000000000001
2166,8478994.0,0.0,5772.0,4.351,-0.38,1.003,0.8240000000000001
2167,9753154.0,1.0,5569.0,4.566,-0.08,0.8290000000000001,0.9279999999999999
2168,9011825.0,1.0,5708.0,4.482,-0.16,0.902,0.902
2169,4172746.0,0.0,5417.0,4.567,-0.32,0.772,0.8029999999999999
2170,5174858.0,0.0,6057.0,4.088,-0.4,1.4569999999999999,0.95
2171,11074835.0,1.0,4996.0,4.497,0.14,0.831,0.7909999999999999
2172,1996180.0,1.0,4847.0,4.581,0.0,0.737,0.7559999999999999
2173,10407221.0,0.0,5514.0,4.345,0.16,1.071,0.9259999999999999
2174,5991936.0,0.0,5842.0,4.17,0.14,1.41,1.072
2175,5095635.0,0.0,4806.0,4.564,-0.1,0.7290000000000001,0.7090000000000001
2176,6269070.0,1.0,6398.0,4.4110000000000005,-0.14,1.101,1.141
2177,6705137.0,0.0,6398.0,4.4110000000000005,-0.14,1.101,1.141
2178,12254688.0,0.0,6398.0,4.4110000000000005,-0.14,1.101,1.141
2179,8345172.0,0.0,6049.0,4.461,-0.02,1.008,1.069
2180,4172013.0,0.0,5774.0,4.347,-0.16,1.054,0.903
2181,12254378.0,1.0,5383.0,4.609,-0.44,0.72,0.769
2182,4247791.0,0.0,5215.0,4.481,-0.06,0.845,0.787
2183,7604328.0,1.0,5261.0,4.523,-0.06,0.8190000000000001,0.8170000000000001
2184,11236244.0,1.0,4983.0,4.66,-0.44,0.6509999999999999,0.715
2185,9837685.0,1.0,5629.0,4.43,-0.16,0.937,0.8640000000000001
2186,5042210.0,0.0,5052.0,4.48,0.16,0.855,0.805
2187,12454461.0,1.0,5481.0,4.369,0.16,1.036,0.915
2188,1996180.0,0.0,5518.0,4.4,0.16,1.008,0.932
2189,9635606.0,0.0,5263.0,4.404,0.18,0.961,0.852
2190,3728701.0,1.0,5992.0,4.382,-0.52,0.985,0.852
2191,10861715.0,0.0,6154.0,4.416,-0.1,1.053,1.0490000000000002
2192,1849702.0,0.0,4239.0,4.667,-0.22,0.6,0.611
2193,9390653.0,1.0,5982.0,4.535,-0.28,0.879,0.9670000000000001
2194,2305866.0,0.0,4652.0,4.617,0.02,0.6970000000000001,0.7340000000000001
2195,11187837.0,1.0,3834.0,4.708,-0.02,0.539,0.541
2196,8885673.0,0.0,3808.0,4.754,-0.06,0.508,0.534
2197,9712350.0,0.0,5864.0,4.199,0.16,1.369,1.08
2198,8025596.0,1.0,5550.0,4.384,0.16,1.032,0.941
2199,5956787.0,0.0,6374.0,4.1930000000000005,0.1,1.5019999999999998,1.284
2200,3642741.0,0.0,4915.0,4.627,-0.1,0.7020000000000001,0.787
2201,12071037.0,0.0,6237.0,4.4030000000000005,-0.42,1.023,0.9640000000000001
2202,8494617.0,1.0,5982.0,4.493,-0.04,0.96,1.047
2203,10289119.0,1.0,5616.0,4.564,-0.16,0.8220000000000001,0.907
2204,7382313.0,1.0,8621.0,4.101,0.07,2.094,2.0180000000000002
2205,9887224.0,0.0,5657.0,4.282,0.14,1.182,0.975
2206,7542369.0,0.0,3462.0,5.004,-0.42,0.259,0.247
2207,8544992.0,1.0,5482.0,4.539,-0.22,0.813,0.833
2208,8544992.0,1.0,6046.0,4.478,0.07,1.0070000000000001,1.111
2209,11295426.0,1.0,6184.0,4.448,-0.06,1.038,1.1
2211,3001885.0,0.0,6732.0,3.958,-0.42,1.9269999999999998,1.23
2212,12306058.0,1.0,5623.0,4.079,0.36,1.588,1.104
2213,6183511.0,0.0,4807.0,4.583,0.08,0.742,0.769
2214,12469800.0,0.0,5237.0,4.572,0.24,0.826,0.927
2215,4915638.0,1.0,4924.0,3.3560000000000003,-0.08,3.588,1.0659999999999998
2216,6351097.0,0.0,6123.0,4.263,-0.06,1.263,1.0659999999999998
2217,8081905.0,1.0,4643.0,4.61,-0.28,0.6629999999999999,0.652
2218,11465950.0,0.0,8828.0,4.227,0.21,1.828,2.053
2219,9996632.0,0.0,5561.0,4.25,0.1,1.193,0.925
2220,4665571.0,0.0,6381.0,3.897,-0.08,2.2319999999999998,1.436
2221,4829935.0,0.0,5796.0,4.522,-0.2,0.8759999999999999,0.93
2222,9269042.0,1.0,7058.0,3.648,-0.5,3.1010000000000004,1.5619999999999998
2223,6199056.0,0.0,5262.0,4.59,-0.02,0.7829999999999999,0.875
2224,11461433.0,1.0,6117.0,4.315,0.14,1.244,1.17
2225,11818607.0,0.0,6156.0,4.4430000000000005,0.0,1.05,1.114
2226,8380709.0,1.0,5923.0,4.118,0.06,1.51,1.09
2227,6149910.0,0.0,5455.0,4.421,-0.2,0.909,0.795
2228,9108085.0,0.0,4563.0,4.624,-0.32,0.642,0.634
2229,5436013.0,0.0,5550.0,4.562,-0.06,0.831,0.9229999999999999
2230,8676148.0,1.0,5877.0,3.927,0.04,1.963,1.187
2231,9696358.0,1.0,6161.0,4.399,0.36,1.169,1.251
2232,5039129.0,0.0,6123.0,4.263,-0.06,1.263,1.0659999999999998
2233,4484336.0,0.0,4821.0,4.529,0.16,0.7879999999999999,0.765
2234,9580167.0,0.0,6071.0,4.353,-0.14,1.107,1.005
2235,9757613.0,1.0,5989.0,4.553,-0.38,0.848,0.935
2236,10527135.0,0.0,5026.0,4.58,0.0,0.759,0.8
2237,11752906.0,0.0,3547.0,4.899,-0.14,0.369,0.396
2238,10916600.0,1.0,6585.0,3.813,-0.08,2.517,1.5019999999999998
2239,8429314.0,1.0,3744.0,4.737,0.06,0.516,0.529
2240,9153570.0,1.0,4897.0,4.542,-0.02,0.764,0.742
2241,11768142.0,1.0,5380.0,4.581,0.07,0.813,0.924
2242,7984574.0,0.0,5999.0,4.494,-0.06,0.9590000000000001,1.045
2243,9592579.0,0.0,4788.0,4.61,-0.44,0.6559999999999999,0.639
2244,10336951.0,0.0,5638.0,4.513,0.16,0.92,1.006
2245,8481129.0,1.0,5826.0,4.43,-0.66,0.885,0.767
2246,8753896.0,1.0,5897.0,4.357,-0.1,1.081,0.97
2247,8240617.0,0.0,5822.0,3.683,0.06,2.886,1.464
2248,8746295.0,0.0,5573.0,4.434,0.16,0.982,0.9570000000000001
2249,10090257.0,0.0,5099.0,4.4910000000000005,0.02,0.8320000000000001,0.7809999999999999
2250,11622985.0,0.0,6319.0,4.465,-0.68,0.93,0.919
2251,11361283.0,0.0,4500.0,4.632,-0.32,0.633,0.626
2252,8757824.0,1.0,4500.0,4.632,-0.32,0.633,0.626
2253,9832208.0,0.0,5790.0,4.279,0.06,1.198,0.997
2254,6124512.0,1.0,6204.0,4.394,-0.18,1.065,1.021
2255,10070468.0,1.0,4732.0,4.53,0.32,0.795,0.78
2256,6364215.0,0.0,4938.0,3.45,0.0,3.324,1.136
2257,12120484.0,1.0,3460.0,4.92,0.07,0.35600000000000004,0.385
